Cluster_Kmeans_809962,Ref,x1,y1,x2,y2,Choice R7,Integration [HH] R7,Total Connectivity R7,choice归一化,integration归一化,connectivity归一化
3,1548,67841.41858,5935.804534,68149.9326,5884.984385,8,1.1351188,698,0.000114971,0.530964259,0.237565217
3,1549,66003.83856,5652.999712,66195.60392,5631.188474,204,1.0237378,821,0.002931751,0.457658699,0.280347826
3,1550,66149.70313,5628.544937,66160.45004,5784.243607,0,0.82104111,412,0,0.324253589,0.138086957
3,1551,65920.75722,5182.336666,66054.60899,5174.670114,0,0.87606406,249,0,0.36046702,0.081391304
3,1552,65289.21263,5677.615142,65322.0396,5634.235521,180,0.86992288,465,0.002586839,0.356425194,0.156521739
3,1553,65216.49913,5664.918674,65432.16877,5681.14195,82,0.69357532,190,0.001178449,0.240361801,0.060869565
3,1554,65269.79884,5661.744546,65292.03645,5746.7404,30,0.5440824,90,0.00043114,0.141972826,0.026086957
3,1555,65194.61449,5737.218049,65295.56625,5711.825091,0,0.40653342,45,0,0.051444773,0.010434783
2,1556,66202.77796,5589.874717,66206.43148,5610.31713,411,1.2244424,1451,0.005906615,0.589752712,0.499478261
3,1557,64293.40801,5719.969358,64391.64727,5485.581184,416,0.85757327,362,0.005978472,0.348297281,0.120695652
3,1558,64131.20135,5642.051265,64312.12415,5715.605938,85,0.77933764,157,0.001221563,0.296806391,0.049391304
3,1559,63946.4032,5476.508857,64333.70279,5648.053306,46,0.77095765,157,0.000661081,0.291291089,0.049391304
3,1560,64117.08876,5398.518707,64270.94358,5182.775181,78,0.81713736,355,0.001120963,0.32168433,0.11826087
3,1561,64036.7206,5289.775965,64137.5492,5382.384834,0,0.64204037,145,0,0.206444001,0.045217391
3,1562,64345.93708,5732.253749,64410.47475,5601.705036,0,0.62076545,73,0,0.192441883,0.020173913
3,1563,64247.69793,5559.910534,64400.26782,5644.103875,46,0.72411662,150,0.000661081,0.2604626,0.046956522
3,1564,64346.60649,5761.651273,64475.41055,5766.133196,0,0.64913476,145,0,0.211113184,0.045217391
3,1565,64107.70264,5702.262088,64341.78963,5806.431234,172,0.83161998,62,0.002471868,0.331216087,0.016347826
3,1566,64143.11077,5730.433627,64208.68134,5579.093545,132,0.82172745,84,0.001897015,0.324705304,0.024
3,1567,64079.5073,5817.56881,64120.16105,5692.434812,0,0.63206673,57,0,0.199879836,0.014608696
3,1568,64232.94245,5850.981559,64278.18616,5769.74273,116,0.74407852,57,0.001667074,0.273600552,0.014608696
3,1569,64187.04306,5771.05303,64239.49951,5649.849942,24,0.78818756,84,0.000344912,0.302630979,0.024
3,1570,64170.6504,5617.747504,64325.39696,5672.78026,27,0.77095765,157,0.000388026,0.291291089,0.049391304
3,1571,64221.46521,5827.957834,64337.31206,5892.145902,100,0.71428573,52,0.001437133,0.253992386,0.012869565
3,1572,64203.5616,6073.135243,64303.61116,5811.121611,100,0.71700847,44,0.001437133,0.255784361,0.010086957
3,1573,63920.26333,5982.640572,64150.90393,5996.320002,0,0.45264432,33,0,0.081792726,0.00626087
3,1574,64121.74923,5999.661708,64256.89253,5958.65594,26,0.58576447,38,0.000373654,0.169405939,0.008
3,1575,64161.02716,6093.861813,64216.50252,6061.806783,42,0.61300927,38,0.000603596,0.187337142,0.008
3,1576,64144.31771,6180.677521,64169.0477,6081.84118,20,0.4903647,33,0.000287427,0.106618447,0.00626087
3,1577,63708.67226,6253.042478,64175.78816,6159.014401,0,0.39171773,26,0,0.041693806,0.003826087
3,1578,64445.44354,5611.994056,64714.25571,5661.690294,0,0.93159986,548,0,0.397017984,0.185391304
