Depthmap_Ref,Choice_R3,Integration_HH_R3,Total_Connectivity_R3,Choice_R3,Integration_HH_R3,Total_Connectivity_R3
3279,0,0.33333334,7,0,0,0
3280,12,1.2222222,23,0.09375,0.421219112,0.087912088
3281,8,0.98558021,21,0.0625,0.309081213,0.076923077
3282,6,0.8619656,19,0.046875,0.25050377,0.065934066
3283,6,0.84912294,16,0.046875,0.244418,0.049450549
3284,6,0.8619656,21,0.046875,0.25050377,0.076923077
3285,8,1.0207884,34,0.0625,0.325765371,0.148351648
3286,16,1.3938289,60,0.125,0.502538639,0.291208791
3287,12,1.2222222,23,0.09375,0.421219112,0.087912088
3288,8,0.98558021,21,0.0625,0.309081213,0.076923077
3289,6,0.8619656,19,0.046875,0.25050377,0.065934066
3290,6,0.84912294,15,0.046875,0.244418,0.043956044
3291,6,0.84912294,14,0.046875,0.244418,0.038461538
3292,6,0.84912294,14,0.046875,0.244418,0.038461538
3293,6,0.84912294,15,0.046875,0.244418,0.043956044
3294,6,0.8619656,22,0.046875,0.25050377,0.082417582
3295,8,1.0445806,42,0.0625,0.337039817,0.192307692
3296,18,1.4803609,70,0.140625,0.543543689,0.346153846
3297,32,1.6071428,85,0.25,0.60362202,0.428571429
3298,0,1.1058542,36,0,0.366075631,0.159340659
3299,0,1.1365665,42,0,0.380629315,0.192307692
3300,24,1.471094,48,0.1875,0.539152369,0.225274725
3301,24,1.5154221,40,0.1875,0.560158193,0.181318681
3302,32,1.6071428,81,0.25,0.60362202,0.406593407
3303,14,1.3006579,47,0.109375,0.458387556,0.21978022
3304,8,1.0207884,34,0.0625,0.325765371,0.148351648
3305,8,1.0207884,32,0.0625,0.325765371,0.137362637
3306,14,1.3057258,32,0.109375,0.460789089,0.137362637
3307,52,1.8362781,124,0.40625,0.712202712,0.642857143
3308,29,1.6734514,77,0.2265625,0.635043777,0.384615385
3309,38,1.7852225,94,0.296875,0.688008917,0.478021978
3310,0,1.1561403,54,0,0.389904781,0.258241758
3311,0,0.33333334,7,0,0,0
3312,4,0.70398736,9,0.03125,0.175642382,0.010989011
3313,6,0.87255627,12,0.046875,0.255522387,0.027472527
3314,6,0.8619656,19,0.046875,0.25050377,0.065934066
3315,8,1,28,0.0625,0.315914341,0.115384615
3316,14,1.3006579,46,0.109375,0.458387556,0.214285714
3317,64,1.9310595,127,0.5,0.757116918,0.659340659
3318,52,1.8855816,123,0.40625,0.735566236,0.637362637
3319,32,1.6118186,87,0.25,0.605837748,0.43956044
3320,18,1.6261337,60,0.140625,0.612621266,0.291208791
3321,14,1.3873683,49,0.109375,0.499477144,0.230769231
3322,7,1.0207884,38,0.0546875,0.325765371,0.17032967
3323,7,1.0207884,38,0.0546875,0.325765371,0.17032967
3324,14,1.3938289,62,0.109375,0.502538639,0.302197802
3325,0,1.1058542,37,0,0.366075631,0.164835165
3326,33,1.6734514,73,0.2578125,0.635043777,0.362637363
3327,24,1.6008096,47,0.1875,0.600620897,0.21978022
3328,0,0.68957245,28,0,0.168811567,0.115384615
3329,12,1.3076391,54,0.09375,0.461695748,0.258241758
3330,0,1.0207884,40,0,0.325765371,0.181318681
3331,20,1.3845592,53,0.15625,0.498145992,0.252747253
3332,26,1.6037242,71,0.203125,0.602002043,0.351648352
3333,20,1.3845592,54,0.15625,0.498145992,0.258241758
3334,32,1.6178579,92,0.25,0.608699601,0.467032967
3335,14,1.3006579,40,0.109375,0.458387556,0.181318681
3336,10,1.1365665,42,0.078125,0.380629315,0.192307692
3337,14,1.31797,56,0.109375,0.466591267,0.269230769
3338,15,1.3988512,36,0.1171875,0.504918564,0.159340659
3339,13,1.2989333,39,0.1015625,0.457570317,0.175824176
3340,22,1.5668709,33,0.171875,0.584538314,0.142857143
3341,28,1.5405476,58,0.21875,0.572064451,0.28021978
3342,16,1.3845592,47,0.125,0.498145992,0.21978022
3343,10,1.1561403,45,0.078125,0.389904781,0.208791209
3344,14,1.3006579,45,0.109375,0.458387556,0.208791209
3345,28,1.5405476,54,0.21875,0.572064451,0.258241758
3346,0,1.1768752,60,0,0.39973046,0.291208791
3347,28,1.5364467,66,0.21875,0.570121152,0.324175824
3348,16,1.3873683,42,0.125,0.499477144,0.192307692
3349,8,1.0207884,31,0.0625,0.325765371,0.131868132
3350,6,0.8619656,21,0.046875,0.25050377,0.076923077
3351,6,0.84912294,15,0.046875,0.244418,0.043956044
3352,6,0.84912294,14,0.046875,0.244418,0.038461538
3353,6,0.84912294,14,0.046875,0.244418,0.038461538
3354,6,0.84912294,14,0.046875,0.244418,0.038461538
3355,6,0.84912294,15,0.046875,0.244418,0.043956044
3356,6,0.8619656,20,0.046875,0.25050377,0.071428571
3357,8,1,27,0.0625,0.315914341,0.10989011
3358,14,1.2989333,35,0.109375,0.457570317,0.153846154
3359,28,1.569167,44,0.21875,0.58562637,0.203296703
3360,0,0.49860358,23,0,0.078316859,0.087912088
3361,8,1.0697098,55,0.0625,0.348947829,0.263736264
3362,26,1.7269484,89,0.203125,0.660394481,0.450549451
3363,22,1.5395753,73,0.171875,0.571603706,0.362637363
3364,16,1.3006579,46,0.125,0.458387556,0.214285714
3365,40,1.7269484,87,0.3125,0.660394481,0.43956044
3366,0,1.2726263,66,0,0.445104179,0.324175824
3367,0,1.238816,63,0,0.429082441,0.307692308
3368,32,1.6042534,83,0.25,0.602252816,0.417582418
3369,40,1.7257152,99,0.3125,0.659810103,0.505494505
3370,0,1.1058542,32,0,0.366075631,0.137362637
3371,14,1.3270249,29,0.109375,0.470882126,0.120879121
3372,6,0.8619656,21,0.046875,0.25050377,0.076923077
3373,0,0.42239243,13,0,0.042202566,0.032967033
3374,24,1.5154221,35,0.1875,0.560158193,0.153846154
3375,0,0.63684219,22,0,0.143824199,0.082417582
3376,10,1.2123377,45,0.078125,0.416535129,0.208791209
3377,40,1.8416041,95,0.3125,0.714726552,0.483516484
3378,36,1.6981779,63,0.28125,0.646760961,0.307692308
3379,21,1.6684235,77,0.1640625,0.632661198,0.384615385
3380,14,1.3006579,47,0.109375,0.458387556,0.21978022
3381,8,1,28,0.0625,0.315914341,0.115384615
3382,6,0.8619656,20,0.046875,0.25050377,0.071428571
3383,6,0.84912294,16,0.046875,0.244418,0.049450549
3384,6,0.8619656,21,0.046875,0.25050377,0.076923077
3385,8,1.0207884,38,0.0625,0.325765371,0.17032967
3386,16,1.3938289,65,0.125,0.502538639,0.318681319
3387,24,1.7269484,89,0.1875,0.660394481,0.450549451
3388,36,1.6741856,92,0.28125,0.635391693,0.467032967
3389,32,1.7669872,65,0.25,0.679367728,0.318681319
3390,25,1.606352,68,0.1953125,0.603247282,0.335164835
3391,29,1.6981779,59,0.2265625,0.646760961,0.285714286
3392,16,1.3845592,47,0.125,0.498145992,0.21978022
3393,8,1.0207884,33,0.0625,0.325765371,0.142857143
3394,6,0.8619656,21,0.046875,0.25050377,0.076923077
3395,6,0.84912294,16,0.046875,0.244418,0.049450549
3396,6,0.8619656,21,0.046875,0.25050377,0.076923077
3397,8,1.0207884,33,0.0625,0.325765371,0.142857143
3398,16,1.3845592,46,0.125,0.498145992,0.214285714
3399,23,1.6261337,53,0.1796875,0.612621266,0.252747253
3400,25,1.6261337,56,0.1953125,0.612621266,0.269230769
3401,36,1.7372102,111,0.28125,0.665257256,0.571428571
3402,20,1.5517242,86,0.15625,0.577360724,0.434065934
3403,24,1.6042534,77,0.1875,0.602252816,0.384615385
3404,10,1.2222222,27,0.078125,0.421219112,0.10989011
3405,0,0.63684219,19,0,0.143824199,0.065934066
3406,13,1.3270249,30,0.1015625,0.470882126,0.126373626
3407,9,1.1058542,31,0.0703125,0.366075631,0.131868132
3408,10,1.2052853,37,0.078125,0.413193197,0.164835165
3409,16,1.3006579,44,0.125,0.458387556,0.203296703
3410,18,1.3873369,50,0.140625,0.499462265,0.236263736
3411,18,1.4028426,58,0.140625,0.506809974,0.28021978
3412,20,1.4635203,53,0.15625,0.535563408,0.252747253
3413,22,1.6812503,44,0.171875,0.638739453,0.203296703
3414,12,1.4244281,37,0.09375,0.517038728,0.164835165
3415,11,1.3270249,33,0.0859375,0.470882126,0.142857143
3416,20,1.569167,46,0.15625,0.58562637,0.214285714
3417,16,1.4244281,35,0.125,0.517038728,0.153846154
3418,6,0.8870222,26,0.046875,0.262377379,0.104395604
3419,0,0.42239243,14,0,0.042202566,0.038461538
3420,17,1.5668709,35,0.1328125,0.584538314,0.153846154
3421,0,1,31,0,0.315914341,0.131868132
3422,14,1.2989333,34,0.109375,0.457570317,0.148351648
3423,8,0.98558021,24,0.0625,0.309081213,0.093406593
3424,4,0.69804502,15,0.03125,0.172826477,0.043956044
3425,0,0.33333334,8,0,0,0.005494505
3426,51,1.9594067,97,0.3984375,0.770549848,0.494505495
3427,27,1.7909094,89,0.2109375,0.690703777,0.450549451
3428,14,1.3873369,65,0.109375,0.499462265,0.318681319
3429,8,1.1087778,26,0.0625,0.367461042,0.104395604
3430,0,0.58170414,15,0,0.117695848,0.043956044
3431,14,1.31797,57,0.109375,0.466591267,0.274725275
3432,8,1,30,0.0625,0.315914341,0.126373626
3433,6,0.8619656,21,0.046875,0.25050377,0.076923077
3434,6,0.8619656,22,0.046875,0.25050377,0.082417582
3435,8,1.0207884,36,0.0625,0.325765371,0.159340659
3436,16,1.3938289,57,0.125,0.502538639,0.274725275
3437,16,1.4028426,66,0.125,0.506809974,0.324175824
3438,17,1.4666082,62,0.1328125,0.537026676,0.302197802
3439,35,1.6666666,81,0.2734375,0.631828653,0.406593407
3440,41,1.8,73,0.3203125,0.695011554,0.362637363
3441,0,1.0445806,41,0,0.337039817,0.186813187
3442,0,0.33333334,9,0,0,0.010989011
3443,4,0.72781962,22,0.03125,0.186935812,0.082417582
3444,10,1.1058542,35,0.078125,0.366075631,0.153846154
3445,20,1.5364467,58,0.15625,0.570121152,0.28021978
3446,34,1.7555087,130,0.265625,0.673928394,0.675824176
3447,36,1.7820429,111,0.28125,0.686502195,0.571428571
3448,58,1.8880572,133,0.453125,0.736739352,0.692307692
3449,34,1.7426945,117,0.265625,0.667856109,0.604395604
3450,32,1.6666666,78,0.25,0.631828653,0.39010989
3451,31,1.8900454,107,0.2421875,0.737681504,0.549450549
3452,43,1.8489804,100,0.3359375,0.71822197,0.510989011
3453,50,1.9731473,98,0.390625,0.777061127,0.5
3454,36,1.6666666,79,0.28125,0.631828653,0.395604396
3455,30,1.6042534,76,0.234375,0.602252816,0.379120879
3456,38,1.7257152,88,0.296875,0.659810103,0.445054945
3457,13,1.4635203,58,0.1015625,0.535563408,0.28021978
3458,11,1.3873369,57,0.0859375,0.499462265,0.274725275
3459,14,1.3076391,52,0.109375,0.461695748,0.247252747
3460,8,1.0207884,34,0.0625,0.325765371,0.148351648
3461,8,0.98558021,25,0.0625,0.309081213,0.098901099
3462,10,1.1087778,24,0.078125,0.367461042,0.093406593
3463,24,1.6474625,51,0.1875,0.622728377,0.241758242
3464,14,1.4635203,58,0.109375,0.535563408,0.28021978
3465,14,1.4644111,54,0.109375,0.535985533,0.258241758
3466,32,1.6132691,63,0.25,0.606525099,0.307692308
3467,14,1.3076391,51,0.109375,0.461695748,0.241758242
3468,8,1.0445806,42,0.0625,0.337039817,0.192307692
3469,10,1.1365665,45,0.078125,0.380629315,0.208791209
3470,20,1.5365106,68,0.15625,0.570151432,0.335164835
3471,32,1.6071428,76,0.25,0.60362202,0.379120879
3472,18,1.3873369,52,0.140625,0.499462265,0.247252747
3473,16,1.3006579,43,0.125,0.458387556,0.197802198
3474,48,1.7821976,90,0.375,0.686575503,0.456043956
3475,44,1.7841618,107,0.34375,0.687506282,0.549450549
3476,44,1.7812788,92,0.34375,0.68614011,0.467032967
3477,59,1.9304764,127,0.4609375,0.756840603,0.659340659
3478,40,1.787379,115,0.3125,0.689030821,0.593406593
3479,28,1.7379411,78,0.21875,0.665603609,0.39010989
3480,36,1.6666666,82,0.28125,0.631828653,0.412087912
3481,16,1.3873683,49,0.125,0.499477144,0.230769231
3482,6,0.8870222,28,0.046875,0.262377379,0.115384615
3483,0,0.42239243,14,0,0.042202566,0.038461538
3484,0,1.0207884,42,0,0.325765371,0.192307692
3485,16,1.4864661,49,0.125,0.546436769,0.230769231
3486,46,1.7821976,90,0.359375,0.686575503,0.456043956
3487,0,1.4896638,84,0,0.547952068,0.423076923
3488,52,1.8344558,105,0.40625,0.711339176,0.538461538
3489,58,1.8833622,115,0.453125,0.734514526,0.593406593
3490,43,1.7821976,90,0.3359375,0.686575503,0.456043956
3491,18,1.4724894,62,0.140625,0.539813609,0.302197802
3492,8,1.0445806,41,0.0625,0.337039817,0.186813187
3493,6,0.8619656,22,0.046875,0.25050377,0.082417582
3494,6,0.84912294,16,0.046875,0.244418,0.049450549
3495,6,0.8619656,20,0.046875,0.25050377,0.071428571
3496,8,1,27,0.0625,0.315914341,0.10989011
3497,14,1.2989333,37,0.109375,0.457570317,0.164835165
3498,16,1.3873369,51,0.125,0.499462265,0.241758242
3499,8,1.0207884,33,0.0625,0.325765371,0.142857143
3500,6,0.8619656,22,0.046875,0.25050377,0.082417582
3501,6,0.8619656,21,0.046875,0.25050377,0.076923077
3502,8,1,27,0.0625,0.315914341,0.10989011
3503,14,1.2989333,37,0.109375,0.457570317,0.164835165
3504,28,1.5405476,53,0.21875,0.572064451,0.252747253
3505,36,1.6684235,66,0.28125,0.632661198,0.324175824
3506,50,1.8489804,78,0.390625,0.71822197,0.39010989
3507,16,1.3076391,50,0.125,0.461695748,0.236263736
3508,18,1.3845592,50,0.140625,0.498145992,0.236263736
3509,28,1.550553,51,0.21875,0.576805726,0.241758242
3510,42,1.7669872,62,0.328125,0.679367728,0.302197802
3511,18,1.471094,46,0.140625,0.539152369,0.214285714
3512,8,1.0445806,37,0.0625,0.337039817,0.164835165
3513,6,0.8619656,24,0.046875,0.25050377,0.093406593
3514,6,0.8870222,28,0.046875,0.262377379,0.115384615
3515,10,1.1191936,38,0.078125,0.372396793,0.17032967
3516,20,1.5364467,59,0.15625,0.570121152,0.285714286
3517,0,1.2196002,72,0,0.419976621,0.357142857
3518,37,1.7269484,89,0.2890625,0.660394481,0.450549451
3519,20,1.6042534,87,0.15625,0.602252816,0.43956044
3520,23,1.7269484,90,0.1796875,0.660394481,0.456043956
3521,30,1.6118186,97,0.234375,0.605837748,0.494505495
3522,49,1.9731473,93,0.3828125,0.777061127,0.472527473
3523,15,1.6666666,85,0.1171875,0.631828653,0.428571429
3524,6,1.31797,61,0.046875,0.466591267,0.296703297
3525,15,1.569167,53,0.1171875,0.58562637,0.252747253
3526,29,1.7257152,91,0.2265625,0.659810103,0.461538462
3527,19,1.4666082,65,0.1484375,0.537026676,0.318681319
3528,23,1.6673985,92,0.1796875,0.63217548,0.467032967
3529,9,1.2552096,62,0.0703125,0.436850901,0.302197802
3530,10,1.3076391,54,0.078125,0.461695748,0.258241758
3531,64,1.9491093,106,0.5,0.765670204,0.543956044
3532,14,1.3057258,34,0.109375,0.460789089,0.148351648
3533,8,1,26,0.0625,0.315914341,0.104395604
3534,6,0.8619656,22,0.046875,0.25050377,0.082417582
3535,6,0.8870222,28,0.046875,0.262377379,0.115384615
3536,10,1.1191936,37,0.078125,0.372396793,0.164835165
3537,20,1.550553,55,0.15625,0.576805726,0.263736264
3538,24,1.471094,51,0.1875,0.539152369,0.241758242
3539,14,1.3006579,46,0.109375,0.458387556,0.214285714
3540,12,1.2552096,56,0.09375,0.436850901,0.269230769
3541,22,1.6071428,91,0.171875,0.60362202,0.461538462
3542,28,1.6741856,105,0.21875,0.635391693,0.538461538
3543,26,1.6249448,96,0.203125,0.612057881,0.489010989
3544,34,1.6666666,91,0.265625,0.631828653,0.461538462
3545,38,1.7288883,98,0.296875,0.661313745,0.5
3546,44,1.7852225,89,0.34375,0.688008917,0.450549451
3547,0,1.1365665,44,0,0.380629315,0.203296703
3548,28,1.5405476,57,0.21875,0.572064451,0.274725275
3549,28,1.5364467,63,0.21875,0.570121152,0.307692308
3550,40,1.7379411,78,0.3125,0.665603609,0.39010989
3551,20,1.5364467,65,0.15625,0.570121152,0.318681319
3552,8,1.3845592,53,0.0625,0.498145992,0.252747253
3553,7,1.3006579,49,0.0546875,0.458387556,0.230769231
3554,23,1.606352,69,0.1796875,0.603247282,0.340659341
3555,18,1.3873683,47,0.140625,0.499477144,0.21978022
3556,16,1.3006579,44,0.125,0.458387556,0.203296703
3557,12,1.2052853,36,0.09375,0.413193197,0.159340659
3558,8,1,29,0.0625,0.315914341,0.120879121
3559,8,1.0207884,36,0.0625,0.325765371,0.159340659
3560,14,1.3304729,65,0.109375,0.472516035,0.318681319
3561,36,1.6673985,81,0.28125,0.63217548,0.406593407
3562,33,1.6794915,103,0.2578125,0.637906008,0.527472527
3563,0,0.33333334,8,0,0,0.005494505
3564,4,0.69804502,17,0.03125,0.172826477,0.054945055
3565,8,1.0207884,40,0.0625,0.325765371,0.181318681
3566,18,1.4803609,75,0.140625,0.543543689,0.373626374
3567,40,1.7257152,93,0.3125,0.659810103,0.472527473
3568,22,1.5688319,91,0.171875,0.585467576,0.461538462
3569,16,1.31797,60,0.125,0.466591267,0.291208791
3570,0,1.0445806,42,0,0.337039817,0.192307692
3571,0,1.1561403,52,0,0.389904781,0.247252747
3572,24,1.471094,56,0.1875,0.539152369,0.269230769
3573,54,1.8861139,99,0.421875,0.735818478,0.505494505
3574,36,1.6673985,81,0.28125,0.63217548,0.406593407
3575,48,1.8416041,86,0.375,0.714726552,0.434065934
3576,18,1.4896638,75,0.140625,0.547952068,0.373626374
3577,8,1.0445806,43,0.0625,0.337039817,0.197802198
3578,6,0.8619656,24,0.046875,0.25050377,0.093406593
3579,6,0.8870222,30,0.046875,0.262377379,0.126373626
3580,10,1.1561403,47,0.078125,0.389904781,0.21978022
3581,24,1.6684235,70,0.1875,0.632661198,0.346153846
3582,0,0.33333334,7,0,0,0
3583,4,0.70398736,11,0.03125,0.175642382,0.021978022
3584,6,0.8619656,25,0.046875,0.25050377,0.098901099
3585,10,1.1365665,46,0.078125,0.380629315,0.214285714
3586,22,1.6071428,83,0.171875,0.60362202,0.417582418
3587,14,1.31797,59,0.109375,0.466591267,0.285714286
3588,8,1,30,0.0625,0.315914341,0.126373626
3589,6,0.8619656,21,0.046875,0.25050377,0.076923077
3590,6,0.8619656,21,0.046875,0.25050377,0.076923077
3591,8,1,28,0.0625,0.315914341,0.115384615
3592,14,1.3006579,44,0.109375,0.458387556,0.203296703
3593,11,1.31797,61,0.0859375,0.466591267,0.296703297
3594,7,1.1561403,53,0.0546875,0.389904781,0.252747253
3595,16,1.4803609,77,0.125,0.543543689,0.384615385
3596,38,1.7257152,93,0.296875,0.659810103,0.472527473
3597,65,1.9758738,126,0.5078125,0.778353138,0.653846154
3598,0,0.80638385,31,0,0.224165162,0.131868132
3599,14,1.471094,53,0.109375,0.539152369,0.252747253
3600,46,1.8959359,77,0.359375,0.740472844,0.384615385
3601,0,1.1365665,48,0,0.380629315,0.225274725
3602,18,1.3873369,59,0.140625,0.499462265,0.285714286
3603,18,1.4028426,70,0.140625,0.506809974,0.346153846
3604,0,1.4666082,64,0,0.537026676,0.313186813
3605,39,1.7669872,65,0.3046875,0.679367728,0.318681319
3606,43,1.8599865,68,0.3359375,0.723437447,0.335164835
3607,30,1.606352,68,0.234375,0.603247282,0.335164835
3608,16,1.4635203,60,0.125,0.535563408,0.291208791
3609,7,1.1561403,46,0.0546875,0.389904781,0.214285714
3610,11,1.3057258,40,0.0859375,0.460789089,0.181318681
3611,0,1.1768752,56,0,0.39973046,0.269230769
3612,35,1.6828449,67,0.2734375,0.639495089,0.32967033
3613,15,1.3873369,55,0.1171875,0.499462265,0.263736264
3614,8,1.1191936,40,0.0625,0.372396793,0.181318681
3615,9,1.2052853,42,0.0703125,0.413193197,0.192307692
3616,24,1.6673985,81,0.1875,0.63217548,0.406593407
3617,23,1.6828449,68,0.1796875,0.639495089,0.335164835
3618,25,1.6700469,88,0.1953125,0.633430481,0.445054945
3619,31,1.6673985,88,0.2421875,0.63217548,0.445054945
3620,14,1.4028426,70,0.109375,0.506809974,0.346153846
3621,8,1.1561403,51,0.0625,0.389904781,0.241758242
3622,14,1.3938289,60,0.109375,0.502538639,0.291208791
3623,28,1.7257152,97,0.21875,0.659810103,0.494505495
3624,44,1.8839941,112,0.34375,0.734813965,0.576923077
3625,5,1.2063863,39,0.0390625,0.41371493,0.175824176
3626,8,1.3873683,50,0.0625,0.499477144,0.236263736
3627,0,0.98558021,32,0,0.309081213,0.137362637
3628,16,1.471094,58,0.125,0.539152369,0.28021978
3629,23,1.6132691,69,0.1796875,0.606525099,0.340659341
3630,0,0.33333334,8,0,0,0.005494505
3631,4,0.69804502,14,0.03125,0.172826477,0.038461538
3632,8,0.98510355,20,0.0625,0.308855337,0.071428571
3633,12,1.2052853,37,0.09375,0.413193197,0.164835165
3634,0,1.1,34,0,0.363301492,0.148351648
3635,20,1.3988512,47,0.15625,0.504918564,0.21978022
3636,0,1.2241485,47,0,0.42213193,0.21978022
3637,10,1.2063863,36,0.078125,0.41371493,0.159340659
3638,0,0.63684219,20,0,0.143824199,0.071428571
3639,26,1.6008096,47,0.203125,0.600620897,0.21978022
3640,40,1.7265038,91,0.3125,0.660183798,0.461538462
3641,26,1.6684235,77,0.203125,0.632661198,0.384615385
3642,30,1.6037242,72,0.234375,0.602002043,0.357142857
3643,42,1.7820429,98,0.328125,0.686502195,0.5
3644,34,1.6673985,86,0.265625,0.63217548,0.434065934
3645,59,1.9310595,118,0.4609375,0.757116918,0.60989011
3646,52,1.9329244,122,0.40625,0.758000641,0.631868132
3647,0,1.1768752,57,0,0.39973046,0.274725275
3648,22,1.6474625,51,0.171875,0.622728377,0.241758242
3649,19,1.569167,45,0.1484375,0.58562637,0.208791209
3650,16,1.3873683,43,0.125,0.499477144,0.197802198
3651,8,1.0207884,34,0.0625,0.325765371,0.148351648
3652,6,0.8619656,21,0.046875,0.25050377,0.076923077
3653,6,0.84912294,16,0.046875,0.244418,0.049450549
3654,6,0.8619656,21,0.046875,0.25050377,0.076923077
3655,8,1.0207884,33,0.0625,0.325765371,0.142857143
3656,16,1.3988512,39,0.125,0.504918564,0.175824176
3657,8,1.3845592,53,0.0625,0.498145992,0.252747253
3658,6,1.2989333,45,0.046875,0.457570317,0.208791209
3659,24,1.606352,68,0.1875,0.603247282,0.335164835
3660,32,1.6261337,61,0.25,0.612621266,0.296703297
3661,16,1.3076391,52,0.125,0.461695748,0.247252747
3662,20,1.4803609,74,0.15625,0.543543689,0.368131868
3663,16,1.3873369,56,0.125,0.499462265,0.269230769
3664,8,1.0207884,37,0.0625,0.325765371,0.164835165
3665,6,0.8619656,22,0.046875,0.25050377,0.082417582
3666,6,0.8619656,20,0.046875,0.25050377,0.071428571
3667,8,0.98558021,26,0.0625,0.309081213,0.104395604
3668,12,1.2123377,44,0.09375,0.416535129,0.203296703
3669,22,1.6684235,73,0.171875,0.632661198,0.362637363
3670,23,1.6981779,60,0.1796875,0.646760961,0.291208791
3671,32,1.6474625,52,0.25,0.622728377,0.247252747
3672,34,1.8599865,65,0.265625,0.723437447,0.318681319
3673,44,1.8135039,68,0.34375,0.701410667,0.335164835
3674,16,1.3873369,53,0.125,0.499462265,0.252747253
3675,8,1.0207884,35,0.0625,0.325765371,0.153846154
3676,6,0.8619656,21,0.046875,0.25050377,0.076923077
3677,6,0.84912294,17,0.046875,0.244418,0.054945055
3678,6,0.8870222,29,0.046875,0.262377379,0.120879121
