Ref,x1,y1,x2,y2,Choice R3,Choice R7,Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy R3,Entropy R7,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH] R3,Integration [HH] R7,Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl] R3,Integration [Tekl] R7,Intensity R3,Intensity R7,Line Length,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count R3,Node Count R7,RA R3,RA R7,RA [Penn] R3,RA [Penn] R7,RRA R3,RRA R7,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity R3,Total Connectivity R7,Total Depth R3,Total Depth R7
2005,13163.237247,-565.527201243,13170.6956529,-567.434787728,6,66,54,504,0.29916897,0.17919999,0.2857143,0.20307693,2,1,0.5,1.5306391,2.583436,3,3.4408603,0.8619656,0.6114853,0.8619656,0.6114853,0.52832085,0.5461067,1.7493018,0.6906215,7.6984873,2.1428571,4.9230771,2,5.0266666,8,27,0.38095239,0.31384614,0.27272728,0.24444444,1.1601391,1.6353623,1.2942394,2.6089044,19,75,15,128
2006,13170.6956529,-567.434787728,13184.8666241,-576.437024042,6,48,42,322,0.37333333,0.23816568,0.40000001,0.3137255,2,1,0.5,1.5491613,2.6367457,2.6666667,2.6373627,0.84912294,0.56094831,0.84912294,0.56094831,0.51139158,0.51653308,2.1688259,0.80803496,16.788588,2,4.5,1.8,4.8076925,7,19,0.40000001,0.41176471,0.33333334,0.27586207,1.1776857,1.7826954,1.0911623,2.3827999,15,52,12,81
2007,13184.8666241,-576.437024042,13217.2049362,-600.935093528,6,36,38,208,0.44970414,0.38200185,0.40000001,0.46153846,2,1,0.5,1.5491613,2.6782582,2.6666667,2,0.84912294,0.53360319,0.84912294,0.53360319,0.51139158,0.48907584,2.1688259,0.9867267,40.569962,2,4,1.6153846,4.121212,7,14,0.40000001,0.5,0.33333334,0.31578946,1.1776857,1.8740517,1.0911623,2.0482371,13,33,12,52
2008,13217.2049362,-600.935093528,13227.9250031,-612.602690105,6,24,30,130,0.49586776,0.38461539,0.60000002,0.43636364,2,1,0.5,1.4874687,2.619549,2,1.6,0.87255627,0.47480938,0.87255627,0.47480938,0.5,0.46029872,2.9749374,0.98233086,15.844641,1.8,4,1.4545455,3.9615386,6,12,0.40000001,0.60000002,0.42857143,0.26666668,1.146058,2.1061084,0.87540293,2.141911,11,26,9,44
2009,13227.9250031,-612.602690105,13231.5651505,-623.708454743,4,12,16,60,0.39506173,0.24793388,0.66666669,0.33333334,2,1.5,0.66666669,1.4575424,2.5897353,1.6,1.3333334,0.70398736,0.4074074,0.70398736,0.4074074,0.36907023,0.42061985,3.6438563,0.99605203,11.687116,1.75,4,1.4444444,4.1363635,5,10,0.5,0.75,0.40000001,0.18181819,1.42048,2.4545455,0.79481012,2.1206753,9,22,7,36
2010,13228.8823507,-656.24175406,13231.5651505,-623.708454743,0,0,4,13,0.1632653,0.1015625,0,0,1,0.5,0.5,1.5,2.625,1.3333334,1.1428572,0.33333334,0.32836786,0.33333334,0.32836786,0,0.36084881,3,1.05,32.643726,2,4,1.7142857,3.9375,4,8,1,1,0,0,3,3.0453651,0.81028318,1.7829173,7,16,6,28
2011,13094.3193503,-533.254973609,13147.1627125,-577.207897378,12,146,109,1315,0.32248521,0.1138331,0.33333334,0.11918367,3,1.1666666,0.5,1.563269,2.5314915,4,5.5880599,1.2222222,0.7829653,1.2222222,0.7829653,0.63092977,0.60036552,1.9540863,0.62978572,68.733398,2,5.1199999,1.8076923,5.1184211,10,51,0.25,0.16816327,0.40000001,0.26164874,0.81818181,1.2771958,1.2090708,2.7170334,26,152,18,256
2012,13054.3222572,-498.617762923,13094.3193503,-533.254973609,8,96,76,818,0.34467119,0.111741,0.2857143,0.12307692,2,0.83333331,0.40000001,1.5388472,2.4559841,3.4285715,4.3261805,0.98558021,0.68709588,0.98558021,0.68709588,0.57015699,0.57771468,1.7312031,0.59232557,52.910339,2.125,5.2750001,1.8571428,5.3223143,9,41,0.32142857,0.21923077,0.30769232,0.21917808,1.0146308,1.4554009,1.293768,2.8541892,21,121,17,211
2013,13039.5835566,-484.075592683,13054.3222572,-498.617762923,6,70,54,598,0.29916897,0.1297743,0.2857143,0.14112903,2,1,0.5,1.5306391,2.4389367,3,3.5935829,0.8619656,0.62472481,0.8619656,0.62472481,0.52832085,0.5579142,1.7493018,0.59618455,20.705168,2.1428571,5.25,2,5.3333335,8,33,0.38095239,0.27419356,0.27272728,0.20467836,1.1601391,1.6007048,1.2942394,2.8726242,19,96,15,168
2014,13028.4850034,-469.71632579,13039.5835566,-484.075592683,6,64,42,514,0.37333333,0.160625,0.40000001,0.18233618,2,1,0.5,1.5491613,2.5547829,2.6666667,3.3684211,0.84912294,0.6056329,0.84912294,0.6056329,0.51139158,0.54674041,2.1688259,0.66235113,18.148455,2,5.0370369,1.8,5.1624999,7,28,0.40000001,0.3105413,0.33333334,0.22695035,1.1776857,1.6511652,1.0911623,2.6542518,15,80,12,136
2015,13026.381065,-459.002394062,13028.4850034,-469.71632579,6,70,42,534,0.37333333,0.20601852,0.40000001,0.21538462,2,1,0.5,1.5491613,2.6015925,2.6666667,3.3802817,0.84912294,0.62371498,0.84912294,0.62371498,0.51139158,0.548455,2.1688259,0.70952523,10.918557,2,4.8461537,1.8,4.8333335,7,27,0.40000001,0.30769232,0.33333334,0.25925925,1.1776857,1.6032964,1.0911623,2.4990084,15,72,12,126
2016,13026.381065,-459.002394062,13027.7168989,-412.684129575,6,84,58,646,0.26303855,0.19214754,0.2857143,0.20689656,2,1,0.5,1.5306391,2.6258013,3,3.8225255,0.8619656,0.66172183,0.8619656,0.66172183,0.52832085,0.56036532,1.7493018,0.71612763,46.337524,2.1428571,4.8275862,2.0952382,4.8170733,8,30,0.38095239,0.27339903,0.27272728,0.27450982,1.1601391,1.511209,1.2942394,2.4813859,21,82,15,140
2017,13012.5997121,-411.534336848,13027.7168989,-412.684129575,8,108,102,864,0.22666667,0.1377551,0.17777778,0.16216215,2,0.83333331,0.40000001,1.4754353,2.5702586,3.8709676,4.6153846,1.0207884,0.71431762,1.0207884,0.71431762,0.58639652,0.57918262,1.3524823,0.66897142,15.16085,2.3,4.9729729,2.1333334,5.0446429,11,38,0.2888889,0.22072072,0.23529412,0.26865673,0.97963494,1.3999374,1.5687064,2.6566534,30,112,23,184
2018,12747.447817,-404.923026565,13012.5997121,-411.534336848,16,152,174,1321,0.28408164,0.12741126,0.24242425,0.12408163,3,1,0.375,1.5415961,2.5506585,5.1063828,6.1377506,1.3988512,0.79453623,1.3988512,0.79453623,0.66463226,0.60202318,1.6700624,0.64397812,265.23431,2.0833333,5.0599999,1.8,4.9513888,13,51,0.1969697,0.16571428,0.38095239,0.27240142,0.71487236,1.2585958,1.3539122,2.764257,35,144,25,253
2019,13778.6113921,-217.12634487,13832.5790813,-184.970788893,0,0,4,12,0.1632653,0.10666667,0,0,1,0.5,0.5,1.5,2.625,1.3333334,1.1428572,0.33333334,0.32836786,0.33333334,0.32836786,0,0.36084881,3,1.05,62.821106,2,4,1.7142857,3.7333333,4,8,1,1,0,0,3,3.0453651,0.81028318,1.7829173,7,15,6,28
2020,13705.1182643,-217.505259895,13778.6113921,-217.12634487,4,12,16,48,0.39506173,0.33217993,0.66666669,0.42857143,2,1.5,0.66666669,1.4575424,2.5954888,1.6,1.2307693,0.70398736,0.42239153,0.70398736,0.42239153,0.36907023,0.41148093,3.6438563,1.1679699,73.494102,1.75,3.625,1.4444444,3.3529413,5,9,0.5,0.75,0.40000001,0.22222222,1.42048,2.3674717,0.79481012,1.8143369,9,17,7,29
2021,13690.1903206,-215.597618613,13705.1182643,-217.505259895,6,22,30,94,0.49586776,0.52077562,0.60000002,0.6111111,2,1,0.5,1.4874687,2.5897353,2,1.3333334,0.87255627,0.5,0.87255627,0.5,0.5,0.44848764,2.9749374,1.2332072,15.049339,1.8,3.4444444,1.4545455,3.1578948,6,10,0.40000001,0.6111111,0.42857143,0.33333334,1.146058,2,0.87540293,1.7440101,11,19,9,31
2022,13671.0545001,-208.711815058,13690.1903206,-215.597618613,6,30,38,134,0.44970414,0.60770977,0.40000001,0.66666669,2,1,0.5,1.5491613,2.5994833,2.6666667,1.4545455,0.84912294,0.55292708,0.84912294,0.55292708,0.51139158,0.47326997,2.1688259,1.2432312,20.337009,2,3.4000001,1.6153846,3.0952382,7,11,0.40000001,0.53333336,0.33333334,0.38461539,1.1776857,1.8085568,1.0911623,1.6852109,13,21,12,34
2023,13659.9559469,-196.83477473,13671.0545001,-208.711815058,6,36,40,166,0.40816328,0.62759924,0.40000001,0.65454543,2,1,0.5,1.5491613,2.619549,2.6666667,1.6,0.84912294,0.58032256,0.84912294,0.58032256,0.51139158,0.48832449,2.1688259,1.2090226,16.255522,2,3.4545455,1.7142857,3.1304348,7,12,0.40000001,0.4909091,0.33333334,0.40000001,1.1776857,1.7231796,1.0911623,1.6780198,14,23,12,38
2024,13636.6011177,-191.477690045,13659.9559469,-196.83477473,6,40,40,190,0.40816328,0.60799998,0.40000001,0.60606062,2,1,0.5,1.5491613,2.6465597,2.6666667,1.7777778,0.84912294,0.58661503,0.84912294,0.58661503,0.51139158,0.49643403,2.1688259,1.1468426,23.961351,2,3.5833333,1.7142857,3.24,7,13,0.40000001,0.46969697,0.33333334,0.39215687,1.1776857,1.7046956,1.0911623,1.7303795,14,25,12,43
2025,13571.1452571,-184.591872857,13636.6011177,-191.477690045,6,42,40,206,0.40816328,0.56515777,0.40000001,0.53846157,2,1,0.5,1.5491613,2.6782582,2.6666667,2,0.84912294,0.57807016,0.84912294,0.57807016,0.51139158,0.5,2.1688259,1.0713032,65.817047,2,3.7692308,1.7142857,3.4074075,7,14,0.40000001,0.46153846,0.33333334,0.36842105,1.1776857,1.7298939,1.0911623,1.8370903,14,27,12,49
2026,13522.1535492,-189.570044685,13571.1452571,-184.591872857,6,42,40,214,0.40816328,0.50891793,0.40000001,0.46153846,2,1,0.5,1.5491613,2.7130978,2.6666667,2.2857144,0.84912294,0.56041682,0.84912294,0.56041682,0.51139158,0.50079393,2.1688259,0.99259681,49.24398,2,4,1.7142857,3.6206896,7,15,0.40000001,0.46153846,0.33333334,0.33333334,1.1776857,1.7843863,1.0911623,1.9886805,14,29,12,56
2027,13519.8603677,-204.883463388,13522.1535492,-189.570044685,6,42,40,216,0.40816328,0.47999999,0.40000001,0.46153846,2,1,0.5,1.5491613,2.7130978,2.6666667,2.2857144,0.84912294,0.56041682,0.84912294,0.56041682,0.51139158,0.50079393,2.1688259,0.99259681,15.484168,2,4,1.7142857,3.7333333,7,15,0.40000001,0.46153846,0.33333334,0.33333334,1.1776857,1.7843863,1.0911623,1.9886805,14,30,12,56
2028,13458.2338976,-341.527434333,13519.8603677,-204.883463388,6,42,40,218,0.40816328,0.45369408,0.40000001,0.46153846,2,1,0.5,1.5491613,2.7130978,2.6666667,2.2857144,0.84912294,0.56041682,0.84912294,0.56041682,0.51139158,0.50079393,2.1688259,0.99259681,149.89795,2,4,1.7142857,3.8387096,7,15,0.40000001,0.46153846,0.33333334,0.33333334,1.1776857,1.7843863,1.0911623,1.9886805,14,31,12,56
2029,13454.0148889,-353.783244378,13458.2338976,-341.527434333,6,42,40,230,0.40816328,0.37551022,0.40000001,0.40000001,2,1,0.5,1.5491613,2.7028196,2.6666667,2.4000001,0.84912294,0.54915416,0.84912294,0.54915416,0.51139158,0.50266314,2.1688259,0.9201088,12.961671,2,4.1999998,1.7142857,4.1714287,7,16,0.40000001,0.45714286,0.33333334,0.30434781,1.1776857,1.8209822,1.0911623,2.1438093,14,35,12,63
2030,13454.0148889,-353.783244378,13469.7109371,-372.532780657,6,44,40,254,0.40816328,0.37107378,0.40000001,0.36666667,2,1,0.5,1.5491613,2.6993899,2.6666667,2.5263157,0.84912294,0.55227178,0.84912294,0.55227178,0.51139158,0.50749493,2.1688259,0.8824929,24.452219,2,4.3125,1.7142857,4.189189,7,17,0.40000001,0.44166666,0.33333334,0.29333332,1.1776857,1.8107027,1.0911623,2.201844,14,37,12,69
2031,13469.7109371,-372.532780657,13495.7374341,-387.467059638,6,48,40,286,0.40816328,0.37606838,0.40000001,0.35294119,2,1,0.5,1.5491613,2.7013369,2.6666667,2.6666667,0.84912294,0.56605929,0.84912294,0.56605929,0.51139158,0.51432478,2.1688259,0.86828685,30.006853,2,4.352941,1.7142857,4.1538463,7,18,0.40000001,0.41911766,0.33333334,0.2962963,1.1776857,1.7665993,1.0911623,2.2008677,14,39,12,74
2032,13495.7374341,-387.467059638,13528.6657394,-400.08866697,6,54,42,326,0.37333333,0.38786438,0.40000001,0.35294119,2,1,0.5,1.5491613,2.7075341,2.6666667,2.8235295,0.84912294,0.58899575,0.84912294,0.58899575,0.51139158,0.52268833,2.1688259,0.87191772,35.264404,2,4.3333335,1.8,4.0731707,7,19,0.40000001,0.39215687,0.33333334,0.31034482,1.1776857,1.6978052,1.0911623,2.1672158,15,41,12,78
2033,13528.6657394,-400.08866697,13533.4970053,-410.920242963,6,62,54,374,0.29916897,0.40454298,0.2857143,0.36257309,2,1,0.5,1.5306391,2.7171099,3,3,0.8619656,0.6207965,0.8619656,0.6207965,0.52832085,0.53238505,1.7493018,0.89085567,11.860192,2.1428571,4.2631578,2,3.9534883,8,20,0.38095239,0.36257309,0.27272728,0.33333334,1.1601391,1.6108339,1.2942394,2.121027,19,43,15,81
2034,13530.5247749,-426.886673965,13533.4970053,-410.920242963,8,72,76,430,0.34467119,0.40642723,0.2857143,0.37894738,2,0.83333331,0.40000001,1.5388472,2.729382,3.4285715,3.2,0.98558021,0.66207284,0.98558021,0.66207284,0.57015699,0.54337883,1.7312031,0.9244681,16.240723,2.125,4.1500001,1.8571428,3.8695652,9,21,0.32142857,0.33157894,0.30769232,0.36363637,1.0146308,1.5104078,1.293768,2.0802038,21,46,17,83
2035,13512.1347951,-454.128858586,13530.5247749,-426.886673965,12,84,100,532,0.37807184,0.30565929,0.33333334,0.36363637,3,1.1666666,0.5,1.563269,2.7386539,4,3.5555556,1.2222222,0.70079064,1.2222222,0.70079064,0.63092977,0.55534154,1.9540863,0.92630941,32.868343,2,4.1363635,1.6521739,4.2881355,10,23,0.25,0.29870129,0.40000001,0.37837839,0.81818181,1.4269596,1.2090708,2.167913,23,59,18,91
2036,13506.7024039,-468.030842033,13512.1347951,-454.128858586,12,88,100,728,0.37807184,0.21135142,0.33333334,0.23280424,3,1.1666666,0.5,1.563269,2.6110244,4,3.9452055,1.2222222,0.67026711,1.2222222,0.67026711,0.63092977,0.56039417,1.9540863,0.73514277,14.925683,2,4.7142859,1.6521739,4.951807,10,29,0.25,0.27513227,0.40000001,0.29251701,0.81818181,1.4919425,1.2090708,2.6191275,23,83,18,132
2037,13505.0771393,-479.67243439,13506.7024039,-468.030842033,8,90,76,862,0.34467119,0.18706597,0.2857143,0.17045455,2,0.83333331,0.40000001,1.5388472,2.5459695,3.4285715,4.0563378,0.98558021,0.66833627,0.98558021,0.66833627,0.57015699,0.5669511,1.7312031,0.65578002,11.754496,2.125,5.030303,1.8571428,5.03125,9,34,0.32142857,0.25189394,0.30769232,0.24858756,1.0146308,1.4962528,1.293768,2.682514,21,96,17,166
2038,13497.7745808,-556.263643435,13505.0771393,-479.67243439,6,106,56,1058,0.28,0.15457667,0.2857143,0.14304993,2,1,0.5,1.5306391,2.5130594,3,4.1982508,0.8619656,0.70369065,0.8619656,0.70369065,0.52832085,0.57945377,1.7493018,0.62826484,76.938553,2.1428571,5.1282053,2.05,5.0598292,8,40,0.38095239,0.21727395,0.27272728,0.24413146,1.1601391,1.4210789,1.2942394,2.6745262,20,117,15,200
2039,13483.1138038,-583.753785953,13497.7745808,-556.263643435,6,138,66,1390,0.2112,0.11278348,0.2857143,0.11265306,2,1,0.5,1.5306391,2.4702959,3,4.6451612,0.8619656,0.76441163,0.8619656,0.76441163,0.52832085,0.59767526,1.7493018,0.59992898,31.155197,2.1428571,5.2199998,2.24,5.1528664,8,51,0.38095239,0.17224489,0.27272728,0.24372759,1.1601391,1.3081957,1.2942394,2.7472947,25,157,15,261
2040,13415.743248,-656.489999785,13483.1138038,-583.753785953,8,196,150,1908,0.13020833,0.092601128,0.1025641,0.10035843,2,0.83333331,0.40000001,1.3386233,2.5302439,4.173913,6.1123595,1.0952908,0.85539854,1.0952908,0.85539854,0.60852319,0.61754787,1.0411515,0.62523401,99.143074,2.4615386,5.1269841,2.3958333,5.0443349,14,64,0.24358974,0.13312852,0.17391305,0.2717087,0.91299957,1.1690457,1.8866836,2.6849816,48,203,32,323
2041,13361.3859406,-779.972022613,13415.743248,-656.489999785,22,284,339,2813,0.16047338,0.087893888,0.12865497,0.094572097,3,0.86666667,0.27272728,1.4680873,2.6191168,6.8571429,9.1185951,1.6037242,0.97266704,1.6037242,0.97266704,0.69137424,0.63782722,1.2765976,0.6783942,134.91673,2.2631578,4.9230771,2.0307693,4.8102765,20,79,0.14035088,0.1018981,0.31428573,0.31543624,0.62354857,1.0281011,1.6536874,2.5962849,65,253,43,384
2042,13481.8224977,-412.723327053,13512.1347951,-454.128858586,12,84,100,574,0.37807184,0.27171597,0.33333334,0.30434781,3,1.1666666,0.5,1.563269,2.696538,4,3.6923077,1.2222222,0.68207562,1.2222222,0.68207562,0.63092977,0.55577999,1.9540863,0.84266812,51.315235,2,4.375,1.6521739,4.5076923,10,25,0.25,0.29347825,0.40000001,0.34146342,0.81818181,1.4661131,1.2090708,2.3639543,23,65,18,105
2043,13436.081319,-351.287659322,13481.8224977,-412.723327053,8,76,76,534,0.34467119,0.27783558,0.2857143,0.23384616,2,0.83333331,0.40000001,1.5388472,2.6424592,3.4285715,3.6761489,0.98558021,0.64300513,0.98558021,0.64300513,0.57015699,0.55210674,1.7312031,0.74319166,76.593712,2.125,4.7307692,1.8571428,4.516129,9,27,0.32142857,0.29846153,0.30769232,0.28148147,1.0146308,1.5551975,1.293768,2.4965928,21,62,17,123
2044,13423.0903344,-333.413506402,13436.081319,-351.287659322,6,78,54,558,0.29916897,0.24860771,0.2857143,0.19211823,2,1,0.5,1.5306391,2.5959148,3,3.716814,0.8619656,0.64430809,0.8619656,0.64430809,0.52832085,0.55721003,1.7493018,0.68918091,22.096403,2.1428571,4.9310346,2,4.6567163,8,30,0.38095239,0.28078818,0.27272728,0.25490198,1.1601391,1.5520525,1.2942394,2.5531368,19,67,15,143
2045,13411.1791489,-304.459413567,13423.0903344,-333.413506402,6,90,46,624,0.31833911,0.22790357,0.40000001,0.18145162,2,1,0.5,1.5491613,2.5714097,2.6666667,3.7583892,0.84912294,0.67430615,0.84912294,0.67430615,0.51139158,0.5667246,2.1688259,0.67885214,31.308399,2,4.9375,1.9411764,4.7027025,7,33,0.40000001,0.25403225,0.33333334,0.2631579,1.1776857,1.4830059,1.0911623,2.5391917,17,74,12,158
2046,13405.7690216,-279.019998128,13411.1791489,-304.459413567,6,112,64,736,0.2644628,0.21891731,0.21428572,0.17777778,2,1,0.5,1.4843777,2.6142588,3.2,4.3778501,0.8870222,0.72601634,0.8870222,0.72601634,0.54406804,0.58004177,1.4843777,0.70092446,26.008331,2.25,4.8611112,2.090909,4.6341462,9,37,0.35714287,0.22063492,0.23076923,0.2871795,1.1273675,1.3773795,1.47219,2.4778318,22,82,18,175
2047,13395.2159339,-227.866621373,13405.7690216,-279.019998128,10,146,108,886,0.23999999,0.23411283,0.15151516,0.20768137,2,0.75,0.33333334,1.4535002,2.6873381,4.3636365,5.189189,1.1365665,0.81441039,1.1365665,0.81441039,0.61485791,0.59572607,1.2597001,0.78801644,52.230602,2.3333333,4.5263157,2.0666666,4.3563218,13,39,0.24242425,0.19061166,0.23809524,0.35265699,0.87984288,1.2278821,1.650112,2.2982342,30,87,28,172
2048,13349.2075883,14.6542651485,13395.2159339,-227.866621373,48,462,346,2466,0.47922438,0.54648197,0.40000001,0.56341463,4,1.6666666,0.40000001,1.5517561,2.7534068,6.8571429,6.4739885,1.6261337,0.92921913,1.6261337,0.92921913,0.69710863,0.61448431,1.5517561,0.88956213,246.84641,2.125,4.1951218,1.8421053,4.1052632,17,42,0.15000001,0.15975609,0.37931034,0.41777778,0.6149556,1.0761725,1.4474835,2.2004905,38,95,34,172
2049,13347.0368583,36.8408358967,13349.2075883,14.6542651485,10,172,110,1178,0.22892819,0.27240142,0.15151516,0.22051282,2,0.75,0.33333334,1.4535002,2.6824284,4.3636365,5.3545818,1.1365665,0.83328646,1.1365665,0.83328646,0.61485791,0.60023409,1.2597001,0.7855683,22.292509,2.3333333,4.5250001,2.0967741,4.3548388,13,41,0.24242425,0.18076923,0.23809524,0.3561644,0.87984288,1.2000675,1.650112,2.2864549,31,93,28,181
2050,13346.4913928,95.5740318754,13347.0368583,36.8408358967,6,148,78,1118,0.21399178,0.23764481,0.16666667,0.17189315,2,1,0.5,1.4287713,2.5912259,3.3333333,4.7257385,0.91666669,0.76361394,0.91666669,0.76361394,0.55788589,0.59155053,1.298883,0.67940676,58.735729,2.3333333,4.9285712,2.2222223,4.6494846,10,43,0.33333334,0.19163764,0.2,0.2857143,1.0909091,1.3095623,1.6264987,2.5284598,27,97,21,207
2051,13346.4913928,95.5740318754,13347.5823238,109.65958794,8,140,82,1106,0.28472221,0.23032071,0.2857143,0.17073171,2,0.83333331,0.40000001,1.5388472,2.5789728,3.4285715,4.7920132,0.98558021,0.74679571,0.98558021,0.74679571,0.57015699,0.58811921,1.7312031,0.66862255,14.127739,2.125,4.9756098,2,4.7040815,9,42,0.32142857,0.19878049,0.30769232,0.27555555,1.0146308,1.3390542,1.293768,2.5666611,24,98,17,204
2052,13102.0115271,-40.4722630852,13127.0918084,-38.8781835228,8,122,86,722,0.25443786,0.20960952,0.17777778,0.21746881,2,0.83333331,0.40000001,1.4754353,2.6785834,3.8709676,4.6796656,1.0207884,0.76112443,1.0207884,0.76112443,0.58639652,0.58354455,1.3524823,0.77479684,25.13089,2.3,4.5882354,2.0769231,4.6144576,11,35,0.2888889,0.21746881,0.23529412,0.33333334,0.97963494,1.3138456,1.5687064,2.3311729,26,83,23,156
2053,13089.7107234,-30.7117890595,13114.3791225,-29.1569069327,8,122,86,700,0.25443786,0.24888889,0.17777778,0.23106061,2,0.83333331,0.40000001,1.4754353,2.6877289,3.8709676,4.6153846,1.0207884,0.76628214,1.0207884,0.76628214,0.58639652,0.58326203,1.3524823,0.79463285,24.717354,2.3,4.5151515,2.0769231,4.3733335,11,34,0.2888889,0.21969697,0.23529412,0.34463277,0.97963494,1.3050025,1.5687064,2.2775116,26,75,23,149
