Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3,Integration [HH] R3,Total Depth R3
477,12,1.2222222,18,0.090909091,0.429532135,0.12244898
478,0,0.63684219,14,0,0.14666266,0.081632653
479,10,1.2063863,21,0.075757576,0.421879854,0.153061224
480,0,0.8619656,15,0,0.25544762,0.091836735
481,27,1.7379411,44,0.204545455,0.678739714,0.387755102
482,21,1.606352,40,0.159090909,0.615152746,0.346938776
483,21,1.7572933,30,0.159090909,0.688091155,0.244897959
484,10,1.6261337,34,0.075757576,0.624711732,0.285714286
485,17,1.550553,32,0.128787879,0.588189349,0.265306122
486,14,1.3006579,29,0.106060606,0.467434122,0.234693878
487,8,1.0207884,23,0.060606061,0.332194556,0.173469388
488,8,1.0207884,23,0.060606061,0.332194556,0.173469388
489,14,1.3057258,23,0.106060606,0.469883051,0.173469388
490,14,1.3076391,32,0.106060606,0.470807603,0.265306122
491,10,1.1365665,28,0.075757576,0.388141274,0.224489796
492,14,1.2989333,26,0.106060606,0.466600754,0.204081633
493,32,1.6037242,43,0.242424242,0.613882931,0.37755102
494,40,1.7307693,47,0.303030303,0.67527413,0.418367347
495,28,1.5364467,38,0.212121212,0.581372851,0.326530612
496,30,1.6734514,42,0.227272727,0.647576764,0.367346939
497,26,1.6261337,34,0.196969697,0.624711732,0.285714286
498,16,1.3873369,34,0.121212121,0.509319466,0.285714286
499,8,1.0207884,23,0.060606061,0.332194556,0.173469388
500,6,0.8870222,18,0.045454545,0.267555562,0.12244898
501,8,1.0207884,23,0.060606061,0.332194556,0.173469388
502,16,1.4516129,52,0.121212121,0.540379151,0.469387755
503,32,1.6178579,55,0.242424242,0.620712669,0.5
504,36,1.6684235,45,0.272727273,0.645147164,0.397959184
505,13,1.4803609,45,0.098484848,0.554270865,0.397959184
506,13,1.4635203,36,0.098484848,0.546133088,0.306122449
507,16,1.4028426,40,0.121212121,0.516812187,0.346938776
508,10,1.1561403,31,0.075757576,0.397599797,0.255102041
509,14,1.3057258,23,0.106060606,0.469883051,0.173469388
510,38,1.8369439,57,0.287878788,0.72658021,0.520408163
511,40,1.7269484,50,0.303030303,0.673427781,0.448979592
512,22,1.6037242,43,0.166666667,0.613882931,0.37755102
513,12,1.238816,33,0.090909091,0.437550652,0.275510204
514,12,1.2052853,24,0.090909091,0.421347824,0.183673469
515,46,1.7909094,49,0.348484848,0.70433525,0.43877551
516,46,1.7909094,49,0.348484848,0.70433525,0.43877551
517,12,1.2063863,21,0.090909091,0.421879854,0.153061224
518,8,0.98558021,17,0.060606061,0.315181125,0.112244898
519,6,0.8870222,18,0.045454545,0.267555562,0.12244898
520,8,1,20,0.060606061,0.322149109,0.142857143
521,14,1.3076391,32,0.106060606,0.470807603,0.265306122
522,12,1.2052853,24,0.090909091,0.421347824,0.183673469
523,10,1.1365665,28,0.075757576,0.388141274,0.224489796
524,16,1.3938289,37,0.121212121,0.512456554,0.316326531
525,16,1.2989333,26,0.121212121,0.466600754,0.204081633
526,18,1.3873369,34,0.136363636,0.509319466,0.285714286
527,48,1.8416041,54,0.363636364,0.728832129,0.489795918
528,54,1.9051077,53,0.409090909,0.759518571,0.479591837
529,48,1.8416041,54,0.363636364,0.728832129,0.489795918
530,60,1.9310595,70,0.454545455,0.772059095,0.653061224
531,48,1.8391043,72,0.363636364,0.727624166,0.673469388
532,40,1.7426945,68,0.303030303,0.681036669,0.632653061
533,46,1.8599865,37,0.348484848,0.737714939,0.316326531
534,32,1.6042534,46,0.242424242,0.614138653,0.408163265
535,22,1.4666082,39,0.166666667,0.547625234,0.336734694
536,24,1.5405476,35,0.181818182,0.583354503,0.295918367
537,48,1.8416041,54,0.363636364,0.728832129,0.489795918
538,60,1.9329244,67,0.454545455,0.772960259,0.62244898
539,0,1.0207884,23,0,0.332194556,0.173469388
540,28,1.550553,32,0.212121212,0.588189349,0.265306122
541,12,1.2063863,21,0.090909091,0.421879854,0.153061224
542,6,0.84912294,12,0.045454545,0.249241742,0.06122449
543,0,0.42239243,9,0,0.04303546,0.030612245
544,32,1.6261337,34,0.242424242,0.624711732,0.285714286
545,0,0.63684219,14,0,0.14666266,0.081632653
546,10,1.2222222,18,0.075757576,0.429532135,0.12244898
547,24,1.6981779,36,0.181818182,0.659525194,0.306122449
548,26,1.6734514,42,0.196969697,0.647576764,0.367346939
549,15,1.6734514,42,0.113636364,0.647576764,0.367346939
550,23,1.6828449,39,0.174242424,0.652115926,0.336734694
551,33,1.7307693,47,0.25,0.67527413,0.418367347
552,35,1.7307693,47,0.265151515,0.67527413,0.418367347
553,36,1.6857162,63,0.272727273,0.653503406,0.581632653
554,25,1.6734514,42,0.189393939,0.647576764,0.367346939
555,23,1.7217885,33,0.174242424,0.670934395,0.275510204
556,26,1.6474625,31,0.196969697,0.635018313,0.255102041
557,11,1.6132691,37,0.083333333,0.618495253,0.316326531
558,13,1.6812503,28,0.098484848,0.651345377,0.224489796
559,18,1.3845592,31,0.136363636,0.507977216,0.255102041
560,16,1.3006579,29,0.121212121,0.467434122,0.234693878
561,9,1.2989333,26,0.068181818,0.466600754,0.204081633
562,4,1.1058542,22,0.03030303,0.373300363,0.163265306
563,9,1.3988512,25,0.068181818,0.514883448,0.193877551
564,0,1,20,0,0.322149109,0.142857143
565,0,1.1,19,0,0.370471475,0.132653061
566,54,1.9304764,73,0.409090909,0.771777327,0.683673469
567,30,1.7265038,56,0.227272727,0.67321294,0.510204082
568,20,1.4028426,40,0.151515152,0.516812187,0.346938776
569,53,1.9594067,55,0.401515152,0.785757133,0.5
570,54,1.9310595,70,0.409090909,0.772059095,0.653061224
571,18,1.6071428,49,0.136363636,0.615534879,0.43877551
572,0,0.88468331,25,0,0.266425355,0.193877551
573,0,1.1058542,22,0,0.373300363,0.163265306
574,0,1.1191936,25,0,0.379746277,0.193877551
575,24,1.4864661,27,0.181818182,0.557221042,0.214285714
576,28,1.569167,29,0.212121212,0.597184074,0.234693878
577,0,1.2196002,40,0,0.428265123,0.346938776
578,0,1.3592209,44,0,0.49573315,0.387755102
579,29,1.7325417,62,0.21969697,0.676130596,0.571428571
580,0,0.9216888,28,0,0.284307283,0.224489796
581,20,1.6684235,45,0.151515152,0.645147164,0.397959184
582,49,2.0229185,74,0.371212121,0.816447538,0.693877551
583,64,2.0229185,74,0.484848485,0.816447538,0.693877551
584,63,1.9851656,66,0.477272727,0.798204443,0.612244898
585,45,1.9363272,64,0.340909091,0.774604573,0.591836735
586,34,1.6741856,57,0.257575758,0.647931547,0.520408163
587,14,1.3057258,23,0.106060606,0.469883051,0.173469388
588,8,1,20,0.060606061,0.322149109,0.142857143
589,6,0.8619656,15,0.045454545,0.25544762,0.091836735
590,6,0.8619656,15,0.045454545,0.25544762,0.091836735
591,8,1.0207884,23,0.060606061,0.332194556,0.173469388
592,16,1.3938289,37,0.121212121,0.512456554,0.316326531
593,28,1.569167,29,0.212121212,0.597184074,0.234693878
594,16,1.3938289,37,0.121212121,0.512456554,0.316326531
595,12,1.2552096,36,0.090909091,0.445472428,0.306122449
596,20,1.5365106,41,0.151515152,0.581403729,0.357142857
597,32,1.606352,40,0.242424242,0.615152746,0.346938776
598,0,0.8619656,15,0,0.25544762,0.091836735
599,20,1.3873683,28,0.151515152,0.509334639,0.224489796
600,0,0.42239243,9,0,0.04303546,0.030612245
601,6,0.8870222,18,0.045454545,0.267555562,0.12244898
602,16,1.3873683,28,0.121212121,0.509334639,0.224489796
603,25,1.6981779,36,0.189393939,0.659525194,0.306122449
604,8,1.6261337,34,0.060606061,0.624711732,0.285714286
605,21,1.6132691,37,0.159090909,0.618495253,0.316326531
606,23,1.6132691,37,0.174242424,0.618495253,0.316326531
607,20,1.4666082,39,0.151515152,0.547625234,0.336734694
608,18,1.4028426,40,0.136363636,0.516812187,0.346938776
609,23,1.6981779,36,0.174242424,0.659525194,0.306122449
610,32,1.6261337,34,0.242424242,0.624711732,0.285714286
611,14,1.3076391,32,0.106060606,0.470807603,0.265306122
612,10,1.1561403,31,0.075757576,0.397599797,0.255102041
613,16,1.4028426,40,0.121212121,0.516812187,0.346938776
614,14,1.3076391,32,0.106060606,0.470807603,0.265306122
615,10,1.1561403,31,0.075757576,0.397599797,0.255102041
616,16,1.3873369,34,0.121212121,0.509319466,0.285714286
617,32,1.606352,40,0.242424242,0.615152746,0.346938776
618,36,1.6684235,45,0.272727273,0.645147164,0.397959184
619,28,1.569167,29,0.212121212,0.597184074,0.234693878
620,40,1.7307693,47,0.303030303,0.67527413,0.418367347
621,11,1.2063863,21,0.083333333,0.421879854,0.153061224
622,8,1.1058542,22,0.060606061,0.373300363,0.163265306
623,11,1.2989333,26,0.083333333,0.466600754,0.204081633
624,16,1.3845592,31,0.121212121,0.507977216,0.255102041
625,15,1.3057258,23,0.113636364,0.469883051,0.173469388
626,18,1.471094,30,0.136363636,0.549792879,0.244897959
627,20,1.4666082,39,0.151515152,0.547625234,0.336734694
628,27,1.6666666,48,0.204545455,0.644298188,0.428571429
629,12,1.2052853,24,0.090909091,0.421347824,0.183673469
630,10,1.1561403,31,0.075757576,0.397599797,0.255102041
631,18,1.4803609,45,0.136363636,0.554270865,0.397959184
632,24,1.5154221,24,0.181818182,0.571213266,0.183673469
633,14,1.3057258,23,0.106060606,0.469883051,0.173469388
634,8,1,20,0.060606061,0.322149109,0.142857143
635,6,0.8619656,15,0.045454545,0.25544762,0.091836735
636,6,0.84912294,12,0.045454545,0.249241742,0.06122449
637,6,0.8619656,15,0.045454545,0.25544762,0.091836735
638,8,1,20,0.060606061,0.322149109,0.142857143
639,14,1.3057258,23,0.106060606,0.469883051,0.173469388
640,12,1.3076391,32,0.090909091,0.470807603,0.265306122
641,0,0.68957245,17,0,0.172143169,0.112244898
642,32,1.6037242,43,0.242424242,0.613882931,0.37755102
643,36,1.6734514,42,0.272727273,0.647576764,0.367346939
644,14,1.3057258,23,0.106060606,0.469883051,0.173469388
645,8,1,20,0.060606061,0.322149109,0.142857143
646,6,0.8619656,15,0.045454545,0.25544762,0.091836735
647,6,0.84912294,12,0.045454545,0.249241742,0.06122449
648,6,0.8619656,15,0.045454545,0.25544762,0.091836735
649,8,1.0207884,23,0.060606061,0.332194556,0.173469388
650,16,1.3873369,34,0.121212121,0.509319466,0.285714286
651,24,1.5154221,24,0.181818182,0.571213266,0.183673469
652,24,1.5154221,24,0.181818182,0.571213266,0.183673469
653,14,1.3057258,23,0.106060606,0.469883051,0.173469388
654,8,1,20,0.060606061,0.322149109,0.142857143
655,6,0.8619656,15,0.045454545,0.25544762,0.091836735
656,6,0.8619656,15,0.045454545,0.25544762,0.091836735
657,8,1.0207884,23,0.060606061,0.332194556,0.173469388
658,16,1.3873369,34,0.121212121,0.509319466,0.285714286
659,28,1.550553,32,0.212121212,0.588189349,0.265306122
660,10,1.2063863,21,0.075757576,0.421879854,0.153061224
661,0,0.63684219,14,0,0.14666266,0.081632653
662,41,1.875,45,0.310606061,0.744969818,0.397959184
663,24,1.6666666,48,0.181818182,0.644298188,0.428571429
664,10,1.1561403,31,0.075757576,0.397599797,0.255102041
665,6,0.8870222,18,0.045454545,0.267555562,0.12244898
666,6,0.84912294,12,0.045454545,0.249241742,0.06122449
667,6,0.84912294,12,0.045454545,0.249241742,0.06122449
668,6,0.84912294,12,0.045454545,0.249241742,0.06122449
669,6,0.84912294,12,0.045454545,0.249241742,0.06122449
670,6,0.8619656,15,0.045454545,0.25544762,0.091836735
671,8,1.0207884,23,0.060606061,0.332194556,0.173469388
672,16,1.3873369,34,0.121212121,0.509319466,0.285714286
673,51,2.0119839,57,0.386363636,0.811163681,0.520408163
674,38,1.8,46,0.287878788,0.708728043,0.408163265
675,68,2.0790501,56,0.515151515,0.843571656,0.510204082
676,0,0.98558021,17,0,0.315181125,0.112244898
677,32,1.6042534,46,0.242424242,0.614138653,0.408163265
678,36,1.6684235,45,0.272727273,0.645147164,0.397959184
679,16,1.3006579,29,0.121212121,0.467434122,0.234693878
680,18,1.3845592,31,0.136363636,0.507977216,0.255102041
681,16,1.3006579,29,0.121212121,0.467434122,0.234693878
682,18,1.3873369,34,0.136363636,0.509319466,0.285714286
683,0,0.98558021,17,0,0.315181125,0.112244898
684,12,1.2063863,21,0.090909091,0.421879854,0.153061224
685,10,1.1365665,28,0.075757576,0.388141274,0.224489796
686,16,1.3873369,34,0.121212121,0.509319466,0.285714286
687,0,0.42239243,9,0,0.04303546,0.030612245
688,6,0.8870222,18,0.045454545,0.267555562,0.12244898
689,16,1.3873683,28,0.121212121,0.509334639,0.224489796
690,18,1.4724894,42,0.136363636,0.55046717,0.367346939
691,10,1.1561403,31,0.075757576,0.397599797,0.255102041
692,12,1.2063863,21,0.090909091,0.421879854,0.153061224
693,28,1.5365106,41,0.212121212,0.581403729,0.357142857
694,36,1.6684235,45,0.272727273,0.645147164,0.397959184
695,18,1.4666082,39,0.136363636,0.547625234,0.336734694
696,8,1.0445806,26,0.060606061,0.34369151,0.204081633
697,6,0.8619656,15,0.045454545,0.25544762,0.091836735
698,6,0.8870222,18,0.045454545,0.267555562,0.12244898
699,10,1.1058542,22,0.075757576,0.373300363,0.163265306
700,18,1.471094,30,0.136363636,0.549792879,0.244897959
701,40,1.7669872,38,0.303030303,0.692775477,0.326530612
702,18,1.471094,30,0.136363636,0.549792879,0.244897959
703,10,1.1058542,22,0.075757576,0.373300363,0.163265306
704,6,0.8870222,18,0.045454545,0.267555562,0.12244898
705,6,0.84912294,12,0.045454545,0.249241742,0.06122449
706,6,0.8619656,15,0.045454545,0.25544762,0.091836735
707,8,1,20,0.060606061,0.322149109,0.142857143
708,14,1.3076391,32,0.106060606,0.470807603,0.265306122
709,24,1.5405476,35,0.181818182,0.583354503,0.295918367
710,22,1.4635203,36,0.166666667,0.546133088,0.306122449
711,60,1.9304764,73,0.454545455,0.771777327,0.683673469
712,54,1.8839941,65,0.409090909,0.74931598,0.602040816
713,40,1.7379411,44,0.303030303,0.678739714,0.387755102
714,40,1.6684235,45,0.303030303,0.645147164,0.397959184
715,0,0.69804502,10,0,0.176237316,0.040816327
716,0,0.69804502,10,0,0.176237316,0.040816327
717,0,0.63684219,14,0,0.14666266,0.081632653
718,10,1.2052853,24,0.075757576,0.421347824,0.183673469
719,36,1.6684235,45,0.272727273,0.645147164,0.397959184
720,44,1.7812788,58,0.333333333,0.699681516,0.530612245
721,14,1.3270249,20,0.106060606,0.48017528,0.142857143
722,8,1,20,0.060606061,0.322149109,0.142857143
723,6,0.8619656,15,0.045454545,0.25544762,0.091836735
724,6,0.8870222,18,0.045454545,0.267555562,0.12244898
725,10,1.1561403,31,0.075757576,0.397599797,0.255102041
726,24,1.6666666,48,0.181818182,0.644298188,0.428571429
727,24,1.5668709,21,0.181818182,0.596074544,0.153061224
728,36,1.6857162,63,0.272727273,0.653503406,0.581632653
729,39,1.7325417,62,0.295454545,0.676130596,0.571428571
730,40,1.7265038,56,0.303030303,0.67321294,0.510204082
731,32,1.6118186,52,0.242424242,0.617794337,0.469387755
732,36,1.6857162,63,0.272727273,0.653503406,0.581632653
733,35,1.6673985,51,0.265151515,0.64465186,0.459183673
734,21,1.6474625,31,0.159090909,0.635018313,0.255102041
735,16,1.3076391,32,0.121212121,0.470807603,0.265306122
736,20,1.4724894,42,0.151515152,0.55046717,0.367346939
737,16,1.2989333,26,0.121212121,0.466600754,0.204081633
738,18,1.3873369,34,0.136363636,0.509319466,0.285714286
739,0,0.8619656,15,0,0.25544762,0.091836735
740,10,1.1058542,22,0.075757576,0.373300363,0.163265306
741,12,1.2052853,24,0.090909091,0.421347824,0.183673469
742,18,1.4644111,33,0.136363636,0.546563544,0.275510204
743,16,1.3270249,20,0.121212121,0.48017528,0.142857143
744,14,1.2222222,18,0.106060606,0.429532135,0.12244898
745,20,1.4244281,22,0.151515152,0.527242812,0.163265306
746,14,1.2989333,26,0.106060606,0.466600754,0.204081633
747,10,1.1365665,28,0.075757576,0.388141274,0.224489796
748,14,1.2989333,26,0.106060606,0.466600754,0.204081633
749,24,1.5668709,21,0.181818182,0.596074544,0.153061224
750,14,1.3057258,23,0.106060606,0.469883051,0.173469388
751,8,1.0207884,23,0.060606061,0.332194556,0.173469388
752,8,1.0207884,23,0.060606061,0.332194556,0.173469388
753,14,1.3076391,32,0.106060606,0.470807603,0.265306122
754,14,1.3057258,23,0.106060606,0.469883051,0.173469388
755,8,1.0207884,23,0.060606061,0.332194556,0.173469388
756,8,1.0697098,29,0.060606061,0.355834534,0.234693878
757,18,1.4724894,42,0.136363636,0.55046717,0.367346939
758,12,1.2123377,27,0.090909091,0.424755711,0.214285714
759,8,1,20,0.060606061,0.322149109,0.142857143
760,8,1.0445806,26,0.060606061,0.34369151,0.204081633
761,16,1.3845592,31,0.121212121,0.507977216,0.255102041
762,16,1.3076391,32,0.121212121,0.470807603,0.265306122
763,18,1.3845592,31,0.136363636,0.507977216,0.255102041
764,0,1.238816,33,0,0.437550652,0.275510204
765,56,1.9373348,85,0.424242424,0.775091469,0.806122449
766,62,1.9309677,76,0.46969697,0.772014735,0.714285714
767,62,1.9406976,88,0.46969697,0.776716453,0.836734694
768,20,1.4028426,40,0.151515152,0.516812187,0.346938776
769,30,1.7372102,65,0.227272727,0.678386525,0.602040816
770,0,1.2123377,27,0,0.424755711,0.214285714
771,36,1.6828449,39,0.272727273,0.652115926,0.336734694
772,44,1.9174613,50,0.333333333,0.765488123,0.448979592
773,40,1.8597906,48,0.303030303,0.737620276,0.428571429
774,32,1.9491093,58,0.242424242,0.780781186,0.530612245
775,58,2.0326941,68,0.439393939,0.821171339,0.632653061
776,64,2.0671797,76,0.484848485,0.837835598,0.714285714
777,27,1.8337219,63,0.204545455,0.725023263,0.581632653
778,14,1.632839,61,0.106060606,0.627951891,0.56122449
779,31,1.6794915,60,0.234848485,0.650495484,0.551020408
780,37,1.7257152,53,0.28030303,0.672831869,0.479591837
781,17,1.4896638,48,0.128787879,0.558766246,0.428571429
782,15,1.4255327,46,0.113636364,0.527776581,0.408163265
783,22,1.4896638,48,0.166666667,0.558766246,0.428571429
784,26,1.6042534,46,0.196969697,0.614138653,0.408163265
785,12,1.2222222,18,0.090909091,0.429532135,0.12244898
786,8,0.98558021,17,0.060606061,0.315181125,0.112244898
787,6,0.8619656,15,0.045454545,0.25544762,0.091836735
788,6,0.8619656,15,0.045454545,0.25544762,0.091836735
789,8,1.0445806,26,0.060606061,0.34369151,0.204081633
790,18,1.4635203,36,0.136363636,0.546133088,0.306122449
791,12,1.2671746,15,0.090909091,0.451254199,0.091836735
792,6,0.84912294,12,0.045454545,0.249241742,0.06122449
793,0,0.42239243,9,0,0.04303546,0.030612245
794,36,1.6673985,51,0.272727273,0.64465186,0.459183673
795,26,1.6042534,46,0.196969697,0.614138653,0.408163265
796,24,1.5364467,38,0.181818182,0.581372851,0.326530612
797,26,1.6261337,34,0.196969697,0.624711732,0.285714286
798,16,1.2063863,21,0.121212121,0.421879854,0.153061224
799,42,1.7307693,47,0.318181818,0.67527413,0.418367347
800,32,1.6261337,34,0.242424242,0.624711732,0.285714286
801,28,1.5364467,38,0.212121212,0.581372851,0.326530612
802,0,0.33333334,6,0,0,0
803,4,0.70398736,7,0.03030303,0.179108795,0.010204082
804,6,0.84912294,12,0.045454545,0.249241742,0.06122449
805,8,0.98558021,17,0.060606061,0.315181125,0.112244898
806,12,1.2222222,18,0.090909091,0.429532135,0.12244898
807,0,1.1058542,22,0,0.373300363,0.163265306
808,0,0.98558021,17,0,0.315181125,0.112244898
809,20,1.4244281,22,0.151515152,0.527242812,0.163265306
810,46,1.7821976,55,0.348484848,0.700125502,0.5
811,15,1.3873369,34,0.113636364,0.509319466,0.285714286
812,20,1.5395753,44,0.151515152,0.582884664,0.387755102
813,36,1.6673985,51,0.272727273,0.64465186,0.459183673
814,28,1.5405476,35,0.212121212,0.583354503,0.295918367
815,36,1.6666666,48,0.272727273,0.644298188,0.428571429
816,0,1.1191936,25,0,0.379746277,0.193877551
817,24,1.4864661,27,0.181818182,0.557221042,0.214285714
818,0,1.1058542,22,0,0.373300363,0.163265306
819,28,1.5365106,41,0.212121212,0.581403729,0.357142857
820,17,1.6666666,48,0.128787879,0.644298188,0.428571429
821,25,1.8489804,51,0.189393939,0.732396531,0.459183673
822,0,1.0207884,23,0,0.332194556,0.173469388
823,14,1.3076391,32,0.106060606,0.470807603,0.265306122
824,16,1.4382962,49,0.121212121,0.533944206,0.43877551
825,36,1.9916508,63,0.272727273,0.801338245,0.581632653
826,20,1.4744722,19,0.151515152,0.551425305,0.132653061
827,18,1.3938289,37,0.136363636,0.512456554,0.316326531
828,18,1.3873369,34,0.136363636,0.509319466,0.285714286
829,28,1.5365106,41,0.212121212,0.581403729,0.357142857
830,16,1.3873369,34,0.121212121,0.509319466,0.285714286
831,6,0.8870222,18,0.045454545,0.267555562,0.12244898
832,0,0.42239243,9,0,0.04303546,0.030612245
833,16,1.2989333,26,0.121212121,0.466600754,0.204081633
834,20,1.4635203,36,0.151515152,0.546133088,0.306122449
835,8,1.1087778,16,0.060606061,0.374713116,0.102040816
836,0,0.58170414,11,0,0.120018649,0.051020408
837,0,1.0445806,26,0,0.34369151,0.204081633
838,18,1.5405476,35,0.136363636,0.583354503,0.295918367
839,24,1.6666666,48,0.181818182,0.644298188,0.428571429
840,16,1.31797,35,0.121212121,0.475799738,0.295918367
841,20,1.5,51,0.151515152,0.563760943,0.459183673
842,36,1.7265038,56,0.272727273,0.67321294,0.510204082
843,38,1.7372102,65,0.287878788,0.678386525,0.602040816
844,52,1.8369439,57,0.393939394,0.72658021,0.520408163
845,16,1.569167,29,0.121212121,0.597184074,0.234693878
846,0,0.84615386,22,0,0.247807013,0.163265306
847,37,1.8599865,37,0.28030303,0.737714939,0.316326531
848,15,1.6812503,28,0.113636364,0.651345377,0.224489796
849,5,1.1058542,22,0.037878788,0.373300363,0.163265306
